YearsCodePro,DevType,ConvertedCompYearly,OrgSize,Year
18,Data Analyst,129259.0,100-1000,2021
5,Data Analyst,106000.0,10000+,2021
3,Data Analyst,25944.0,10-100,2021
30,Data Analyst,110000.0,10-100,2021
7,Data Analyst,120000.0,1,2021
1,Data Analyst,12000.0,1000-4999,2021
1,Data Analyst,124000.0,100-1000,2021
3,Data Analyst,17452.0,10000+,2021
19,Data Analyst,49296.0,1000-4999,2021
1,Data Analyst,32664.0,100-1000,2021
7,Data Analyst,54480.0,1000-4999,2021
6,Data Analyst,90482.0,100-1000,2021
3,Data Analyst,7200.0,10-100,2021
3,Data Analyst,2844.0,2-9,2021
Less than 1 year,Data Analyst,55000.0,10-100,2021
17,Data Analyst,720000.0,100-1000,2021
4,Data Analyst,131500.0,0,2021
4,Data Analyst,13682.0,10000+,2021
13,Data Analyst,129259.0,100-1000,2021
6,Data Analyst,624.0,10-100,2021
3,Data Analyst,28740.0,5000-9999,2021
2,Data Analyst,120000.0,1,2021
2,Data Analyst,11544.0,10000+,2021
2,Data Analyst,72000.0,100-1000,2021
1,Data Analyst,42000.0,100-1000,2021
6,Data Analyst,27492.0,1000-4999,2021
More than 50 years,Data Analyst,9996.0,100-1000,2021
3,Data Analyst,42804.0,0,2021
3,Data Analyst,15651.0,100-1000,2021
5,Data Analyst,70000.0,10-100,2021
21,Data Analyst,108000.0,100-1000,2021
5,Data Analyst,90000.0,10-100,2021
4,Data Analyst,5688.0,2-9,2021
10,Data Analyst,64859.0,1000-4999,2021
2,Data Analyst,57000.0,100-1000,2021
10,Data Analyst,51012.0,10000+,2021
39,Data Analyst,140000.0,100-1000,2021
7,Data Analyst,29916.0,1000-4999,2021
10,Data Analyst,38928.0,100-1000,2021
18,Data Analyst,125000.0,10000+,2021
27,Data Analyst,110000.0,10000+,2021
2,Data Analyst,15888.0,100-1000,2021
35,Data Analyst,200000.0,2-9,2021
15,Data Analyst,78835.0,10000+,2021
11,Data Analyst,23076.0,2-9,2021
2,Data Analyst,120000.0,10000+,2021
20,Data Analyst,150000.0,100-1000,2021
25,Data Analyst,49160.0,2-9,2021
22,Data Analyst,47435.0,10-100,2021
8,Data Analyst,13410.0,1,2021
4,Data Analyst,12972.0,10-100,2021
15,Data Analyst,167024.0,1,2021
15,Data Analyst,12000.0,2-9,2021
15,Data Analyst,335081.0,10000+,2021
Less than 1 year,Data Analyst,285.0,1,2021
37,Data Analyst,18876.0,1000-4999,2021
4,Data Analyst,6981.0,100-1000,2021
4,Data Analyst,16752.0,2-9,2021
12,Data Analyst,62402.0,1000-4999,2021
11,Data Analyst,50000.0,100-1000,2021
16,Data Analyst,54049.0,10-100,2021
2,Data Analyst,804840.0,100-1000,2021
24,Data Analyst,132000.0,10-100,2021
13,Data Analyst,30624.0,1000-4999,2021
8,Data Analyst,41508.0,100-1000,2021
6,Data Analyst,8625.0,10-100,2021
13,Data Analyst,24648.0,100-1000,2021
1,Data Analyst,775560.0,100-1000,2021
7,Data Analyst,45401.0,10-100,2021
35,Data Analyst,48644.0,1,2021
11,Data Analyst,648588.0,10000+,2021
20,Data Analyst,65340.0,100-1000,2021
4,Data Analyst,55582.0,2-9,2021
8,Data Analyst,10992.0,100-1000,2021
21,Data Analyst,150000.0,10-100,2021
Less than 1 year,Data Analyst,24322.0,100-1000,2021
8,Data Analyst,60744.0,10000+,2021
15,Data Analyst,73369.0,1000-4999,2021
3,Data Analyst,34254.0,100-1000,2021
3,Data Analyst,94359.0,10000+,2021
5,Data Analyst,64737.0,2-9,2021
29,Data Analyst,74868.0,10000+,2021
13,Data Analyst,106000.0,100-1000,2021
10,Data Analyst,13080.0,10-100,2021
25,Data Analyst,185000.0,10000+,2021
2,Data Analyst,56211.0,1000-4999,2021
4,Data Analyst,54000.0,10-100,2021
15,Data Analyst,61616.0,10-100,2021
2,Data Analyst,36.0,100-1000,2021
2,Data Analyst,20000.0,10-100,2021
5,Data Analyst,32429.0,100-1000,2021
10,Data Analyst,115000.0,10-100,2021
3,Data Analyst,9075.0,1000-4999,2021
16,Data Analyst,210000.0,1,2021
5,Data Analyst,108098.0,10000+,2021
10,Data Analyst,68124.0,100-1000,2021
19,Data Analyst,110000.0,10000+,2021
4,Data Analyst,180000.0,100-1000,2021
16,Data Analyst,98321.0,100-1000,2021
Less than 1 year,Data Analyst,40000.0,10-100,2021
Less than 1 year,Data Analyst,64859.0,5000-9999,2021
2,Data Analyst,58373.0,100-1000,2021
21,Data Analyst,20000.0,1,2021
35,Data Analyst,81050.0,1,2021
24,Data Analyst,67000.0,100-1000,2021
16,Data Analyst,102000.0,1000-4999,2021
13,Data Analyst,91711.0,10000+,2021
6,Data Analyst,99000.0,10-100,2021
11,Data Analyst,80000.0,100-1000,2021
Less than 1 year,Data Analyst,12000.0,10-100,2021
15,Data Analyst,98321.0,5000-9999,2021
4,Data Analyst,48500.0,5000-9999,2021
34,Data Analyst,296604.0,10000+,2021
Less than 1 year,Data Analyst,79000.0,100-1000,2021
12,Data Analyst,38928.0,100-1000,2021
15,Data Analyst,28860.0,10000+,2021
Less than 1 year,Data Analyst,40086.0,1000-4999,2021
23,Data Analyst,106895.0,1000-4999,2021
22,Data Analyst,32364.0,10-100,2021
16,Data Analyst,180000.0,10-100,2021
4,Data Analyst,96000.0,10000+,2021
3,Data Analyst,38916.0,2-9,2021
7,Data Analyst,110000.0,2-9,2021
Less than 1 year,Data Analyst,11676.0,0,2021
15,Data Analyst,1037736.0,2-9,2021
11,Data Analyst,94900.0,1,2021
5,Data Analyst,2808.0,2-9,2021
6,Data Analyst,101649.0,10-100,2021
4,Data Analyst,12720.0,1,2021
3,Data Analyst,18156.0,10-100,2021
2,Data Analyst,11724.0,100-1000,2021
3,Data Analyst,32429.0,10000+,2021
4,Data Analyst,32429.0,10-100,2021
5,Data Analyst,13962.0,10000+,2021
4,Data Analyst,52536.0,10-100,2021
6,Data Analyst,14676.0,2-9,2021
20,Data Analyst,350000.0,10000+,2021
3,Data Analyst,9492.0,10-100,2021
6,Data Analyst,1165272.0,1000-4999,2021
1,Data Analyst,10032.0,10-100,2021
6,Data Analyst,4140.0,2-9,2021
7,Data Analyst,109871.0,5000-9999,2021
4,Data Analyst,39996.0,100-1000,2021
16,Data Analyst,19236.0,100-1000,2021
4,Data Analyst,32429.0,100-1000,2021
25,Data Analyst,155112.0,1000-4999,2021
16,Data Analyst,151000.0,5000-9999,2021
28,Data Analyst,130000.0,10-100,2021
4,Data Analyst,64859.0,10000+,2021
8,Data Analyst,25944.0,2-9,2021
2,Data Analyst,14268.0,100-1000,2021
1,Data Analyst,713448.0,100-1000,2021
3,Data Analyst,80000.0,1000-4999,2021
2,Data Analyst,21620.0,10000+,2021
21,Data Analyst,24012.0,2-9,2021
26,Data Analyst,113447.0,100-1000,2021
3,Data Analyst,1644.0,10-100,2021
3,Data Analyst,51704.0,10000+,2021
20,Data Analyst,38916.0,10-100,2021
Less than 1 year,Data Analyst,2076.0,10000+,2021
3,Data Analyst,75669.0,10-100,2021
4,Data Analyst,81074.0,100-1000,2021
5,Data Analyst,83200.0,10000+,2021
2,Data Analyst,48644.0,2-9,2021
8,Data Analyst,100214.0,10000+,2021
14,Data Analyst,120000.0,100-1000,2021
4,Data Analyst,155000.0,100-1000,2021
3,Data Analyst,24636.0,10-100,2021
4,Data Analyst,75000.0,1000-4999,2021
2,Data Analyst,96000.0,100-1000,2021
2,Data Analyst,80000.0,10-100,2021
14,Data Analyst,1140000.0,100-1000,2021
3,Data Analyst,12564.0,100-1000,2021
4,Data Analyst,90758.0,5000-9999,2021
3,Data Analyst,11400.0,10-100,2021
1,Data Analyst,36753.0,100-1000,2021
9,Data Analyst,102468.0,100-1000,2021
Less than 1 year,Data Analyst,68000.0,10000+,2021
10,Data Analyst,150000.0,10000+,2021
9,Data Analyst,103555.0,100-1000,2021
3,Data Analyst,125000.0,10000+,2021
5,Data Analyst,20784.0,10-100,2021
5,Data Analyst,85000.0,1000-4999,2021
5,Data Analyst,125000.0,10-100,2021
26,Data Analyst,24744.0,2-9,2021
10,Data Analyst,120000.0,10000+,2021
Less than 1 year,Data Analyst,38778.0,10-100,2021
2,Data Analyst,88000.0,10000+,2021
17,Data Analyst,61406.0,5000-9999,2021
7,Data Analyst,76000.0,1000-4999,2021
3,Data Analyst,24000.0,5000-9999,2021
3,Data Analyst,1573.0,1,2021
8,Data Analyst,11412.0,10-100,2021
12,Data Analyst,60000.0,10000+,2021
5,Data Analyst,41587.0,5000-9999,2021
2,Data Analyst,17148.0,1000-4999,2021
3,Data Analyst,32424.0,10-100,2021
2,Data Analyst,18429.0,100-1000,2021
3,Data Analyst,41942.0,10000+,2021
22,Data Analyst,46482.0,10000+,2021
2,Data Analyst,77556.0,100-1000,2021
1,Data Analyst,14316.0,10000+,2021
2,Data Analyst,44900.0,10000+,2021
1,Data Analyst,62950.0,10000+,2021
2,Data Analyst,42828.0,1000-4999,2021
12,Data Analyst,70264.0,10-100,2021
5,Data Analyst,100214.0,1000-4999,2021
5,Data Analyst,68592.0,1000-4999,2021
9,Data Analyst,82473.0,5000-9999,2021
8,Data Analyst,25131.0,10000+,2021
3,Data Analyst,71093.0,5000-9999,2021
4,Data Analyst,647484.0,10-100,2021
5,Data Analyst,64859.0,100-1000,2021
4,Data Analyst,70000.0,5000-9999,2021
2,Data Analyst,20943.0,10-100,2021
30,Data Analyst,58167.0,5000-9999,2021
6,Data Analyst,67453.0,10-100,2021
3,Data Analyst,45401.0,10000+,2021
Less than 1 year,Data Analyst,2640.0,2-9,2021
10,Data Analyst,120000.0,2-9,2021
20,Data Analyst,100351.0,100-1000,2021
Less than 1 year,Data Analyst,110000.0,10-100,2021
3,Data Analyst,2500000.0,10-100,2021
13,Data Analyst,90000.0,2-9,2021
3,Data Analyst,62300.0,10000+,2021
7,Data Analyst,109871.0,100-1000,2021
13,Data Analyst,72154.0,10000+,2021
4,Data Analyst,38916.0,5000-9999,2021
20,Data Analyst,160848.0,10-100,2021
11,Data Analyst,25020.0,10-100,2021
7,Data Analyst,32988.0,100-1000,2021
21,Data Analyst,77832.0,10-100,2021
6,Data Analyst,80000.0,10-100,2021
2,Data Analyst,90000.0,10-100,2021
25,Data Analyst,12312.0,2-9,2021
18,Data Analyst,4450000.0,10-100,2021
20,Data Analyst,21996.0,2-9,2021
Less than 1 year,Data Analyst,71000.0,1000-4999,2021
16,Data Analyst,62352.0,100-1000,2021
31,Data Analyst,115000.0,10-100,2021
10,Data Analyst,38916.0,1,2021
20,Data Analyst,72000.0,1000-4999,2021
1,Data Analyst,66000.0,1000-4999,2021
2,Data Analyst,100000.0,1000-4999,2021
15,Data Analyst,150000.0,10-100,2021
29,Data Analyst,42158.0,1000-4999,2021
6,Data Analyst,41508.0,10-100,2021
10,Data Analyst,2439576.0,1000-4999,2021
5,Data Analyst,1035792.0,5000-9999,2021
15,Data Analyst,137226.0,100-1000,2021
24,Data Analyst,15888.0,10-100,2021
8,Data Analyst,142000.0,10-100,2021
14,Data Analyst,100000.0,10000+,2021
7,Data Analyst,167552.0,10-100,2021
Less than 1 year,Data Analyst,14220.0,100-1000,2021
15,Data Analyst,110000.0,10000+,2021
5,Data Analyst,60000.0,100-1000,2021
2,Data Analyst,200000.0,10000+,2021
5,Data Analyst,59400.0,10000+,2021
10,Data Analyst,185256.0,1,2021
10,Data Analyst,47736.0,100-1000,2021
10,Data Analyst,110000.0,10000+,2021
17,Data Analyst,113576.0,10000+,2021
7,Data Analyst,14256.0,10-100,2021
3,Data Analyst,43164.0,10-100,2021
21,Data Analyst,105936.0,10-100,2021
10,Data Analyst,12936.0,10-100,2021
10,Data Analyst,24300.0,1,2021
1,Data Analyst,36193.0,10-100,2021
2,Data Analyst,79896.0,1000-4999,2021
4,Data Analyst,43239.0,2-9,2021
Less than 1 year,Data Analyst,51704.0,100-1000,2021
12,Data Analyst,150000.0,2-9,2021
5,Data Analyst,62697.0,5000-9999,2021
20,Data Analyst,215000.0,100-1000,2021
8,Data Analyst,100000.0,10000+,2021
14,Data Analyst,23736.0,10-100,2021
20,Data Analyst,297297.0,1000-4999,2021
5,Data Analyst,64859.0,100-1000,2021
40,Data Analyst,111600.0,10000+,2021
10,Data Analyst,60000.0,10-100,2021
39,Data Analyst,72385.0,10000+,2021
3,Data Analyst,70000.0,2-9,2021
15,Data Analyst,115000.0,10000+,2021
1,Data Analyst,63000.0,10000+,2021
3,Data Analyst,28566.0,100-1000,2021
41,Data Analyst,345000.0,2-9,2021
Less than 1 year,Data Analyst,33142.0,100-1000,2021
2,Data Analyst,9900.0,1000-4999,2021
3,Data Analyst,85000.0,10000+,2021
23,Data Analyst,117050.0,100-1000,2021
10,Data Analyst,51704.0,10-100,2021
10,Data Analyst,102000.0,10000+,2021
8,Data Analyst,60000.0,100-1000,2021
8,Data Analyst,64860.0,100-1000,2021
17,Data Analyst,55224.0,1000-4999,2021
6,Data Analyst,91883.0,1000-4999,2021
11,Data Analyst,25131.0,10000+,2021
2,Data Analyst,18876.0,10000+,2021
2,Data Analyst,8244.0,5000-9999,2021
14,Data Analyst,129718.0,10-100,2021
3,Data Analyst,8040.0,10000+,2021
2,Data Analyst,14628.0,100-1000,2021
3,Data Analyst,9612.0,2-9,2021
2,Data Analyst,60000.0,1000-4999,2021
3,Data Analyst,85000.0,100-1000,2021
5,Data Analyst,51704.0,10-100,2021
8,Data Analyst,20040.0,100-1000,2021
Less than 1 year,Data Analyst,6696.0,10-100,2021
21,Data Analyst,27240.0,2-9,2021
32,Data Analyst,168636.0,1,2021
8,Data Analyst,63816.0,1000-4999,2021
7,Data Analyst,220000.0,10000+,2021
3,Data Analyst,70264.0,10-100,2021
6,Data Analyst,61715.0,10000+,2021
10,Data Analyst,330000.0,10000+,2021
3,Data Analyst,96874.0,1000-4999,2021
1,Data Analyst,85000.0,10-100,2021
Less than 1 year,Data Analyst,9075.0,10-100,2021
2,Data Analyst,8726.0,100-1000,2021
7,Data Analyst,55476.0,10-100,2021
4,Data Analyst,10020.0,100-1000,2021
17,Data Analyst,135722.0,2-9,2021
4,Data Analyst,11220.0,10-100,2021
18,Data Analyst,129250.0,1,2021
4,Data Analyst,61616.0,5000-9999,2021
Less than 1 year,Data Analyst,41724.0,100-1000,2021
3,Data Analyst,18192.0,100-1000,2021
6,Data Analyst,58368.0,10-100,2021
13,Data Analyst,54049.0,10-100,2021
26,Data Analyst,66716.0,5000-9999,2021
5,Data Analyst,17004.0,10000+,2021
2,Data Analyst,3108.0,10-100,2021
2,Data Analyst,12972.0,100-1000,2021
Less than 1 year,Data Analyst,8496.0,10000+,2021
3,Data Analyst,32568.0,100-1000,2021
Less than 1 year,Data Analyst,38915.0,10-100,2021
5,Data Analyst,30372.0,1000-4999,2021
1,Data Analyst,16754.0,100-1000,2021
Less than 1 year,Data Analyst,14636.0,1000-4999,2021
25,Data Analyst,170628.0,1,2021
23,Data Analyst,149000.0,1000-4999,2021
3,Data Analyst,18000.0,10-100,2021
8,Data Analyst,80000.0,10-100,2021
10,Data Analyst,58368.0,10-100,2021
10,Data Analyst,80141.0,1000-4999,2021
1,Data Analyst,77832.0,10000+,2021
2,Data Analyst,91484.0,10000+,2021
15,Data Analyst,77000.0,100-1000,2021
13,Data Analyst,32424.0,2-9,2021
27,Data Analyst,84000.0,100-1000,2021
Less than 1 year,Data Analyst,11868.0,10-100,2021
4,Data Analyst,258744.0,10000+,2021
8,Data Analyst,46533.0,5000-9999,2021
3,Data Analyst,4800000.0,10000+,2021
7,Data Analyst,52942.0,10-100,2021
23,Data Analyst,132355.0,10-100,2021
4,Data Analyst,500000.0,2-9,2021
1,Data Analyst,20688.0,10000+,2021
33,Data Analyst,82820.0,1000-4999,2021
1,Data Analyst,1200.0,10-100,2021
2,Data Analyst,72000.0,10000+,2021
2,Data Analyst,3250000.0,10000+,2021
22,Data Analyst,122400.0,100-1000,2021
5,Data Analyst,58167.0,100-1000,2021
4,Data Analyst,54049.0,1,2021
3,Data Analyst,45564.0,5000-9999,2021
2,Data Analyst,11453.0,2-9,2021
19,Data Analyst,66000.0,100-1000,2021
8,Data Analyst,56228.0,100-1000,2021
7,Data Analyst,216196.0,100-1000,2021
3,Data Analyst,47769.0,10-100,2021
16,Data Analyst,115000.0,10-100,2021
4,Data Analyst,180000.0,10000+,2021
3,Data Analyst,92000.0,10000+,2021
20,Data Analyst,109000.0,10000+,2021
3,Data Analyst,52942.0,1,2021
22,Data Analyst,70264.0,1000-4999,2021
5,Data Analyst,13740.0,10000+,2021
38,Data Analyst,120257.0,1,2021
8,Data Analyst,3600.0,2-9,2021
2,Data Analyst,96000.0,10000+,2021
10,Data Analyst,25000.0,10000+,2021
5,Data Analyst,59454.0,10000+,2021
15,Data Analyst,103550.0,100-1000,2021
15,Data Analyst,33153.0,2-9,2021
Less than 1 year,Data Analyst,6492.0,1000-4999,2021
3,Data Analyst,22339.0,10000+,2021
3,Data Analyst,15696.0,1,2021
21,Data Analyst,140300.0,2-9,2021
2,Data Analyst,107915.0,10000+,2021
3,Data Analyst,22776.0,10-100,2021
23,Data Analyst,102693.0,1000-4999,2021
11,Data Analyst,121979.0,100-1000,2021
12,Data Analyst,23460.0,10000+,2021
3,Data Analyst,11868.0,2-9,2021
21,Data Analyst,115000.0,1000-4999,2021
1,Data Analyst,77556.0,100-1000,2021
10,Data Analyst,110000.0,5000-9999,2021
24,Data Analyst,5664.0,100-1000,2021
Less than 1 year,Data Analyst,3564.0,1000-4999,2021
Less than 1 year,Data Analyst,18156.0,5000-9999,2021
3,Data Analyst,30180.0,100-1000,2021
34,Data Analyst,91000.0,100-1000,2021
1,Data Analyst,109000.0,5000-9999,2021
13,Data Analyst,55000.0,100-1000,2021
2,Data Analyst,45379.0,1000-4999,2021
4,Data Analyst,27492.0,10-100,2021
10,Data Analyst,102000.0,10-100,2021
Less than 1 year,Data Analyst,95000.0,10000+,2021
4,Data Analyst,43000.0,100-1000,2021
9,Data Analyst,75631.0,1000-4999,2021
5,Data Analyst,5772.0,0,2021
2,Data Analyst,5026.0,10000+,2021
14,Data Analyst,140000.0,1000-4999,2021
5,Data Analyst,7020.0,1,2021
4,Data Analyst,56120.0,10000+,2021
2,Data Analyst,63530.0,100-1000,2021
4,Data Scientist,51552.0,10-100,2021
2,Data Scientist,38915.0,10-100,2021
3,Data Scientist,22644.0,10-100,2021
5,Data Scientist,130000.0,10000+,2021
8,Data Scientist,151263.0,100-1000,2021
1,Data Scientist,100000.0,10-100,2021
6,Data Scientist,43908.0,1000-4999,2021
22,Data Scientist,71093.0,10000+,2021
3,Data Scientist,98321.0,1000-4999,2021
9,Data Scientist,70000.0,2-9,2021
2,Data Scientist,96874.0,10000+,2021
9,Data Scientist,75492.0,10000+,2021
9,Data Scientist,75669.0,1000-4999,2021
7,Data Scientist,85500.0,2-9,2021
5,Data Scientist,51888.0,100-1000,2021
Less than 1 year,Data Scientist,6360.0,100-1000,2021
6,Data Scientist,68068.0,10-100,2021
5,Data Scientist,217800.0,2-9,2021
3,Data Scientist,72000.0,1,2021
6,Data Scientist,90000.0,10000+,2021
7,Data Scientist,81319.0,10-100,2021
5,Data Scientist,31750.0,10-100,2021
20,Data Scientist,64859.0,1000-4999,2021
7,Data Scientist,64860.0,100-1000,2021
5,Data Scientist,36753.0,10000+,2021
Less than 1 year,Data Scientist,6981.0,5000-9999,2021
3,Data Scientist,35672.0,1000-4999,2021
5,Data Scientist,27144.0,2-9,2021
7,Data Scientist,134028.0,100-1000,2021
7,Data Scientist,43239.0,10-100,2021
20,Data Scientist,130000.0,100-1000,2021
9,Data Scientist,96000.0,10000+,2021
10,Data Scientist,77832.0,1000-4999,2021
12,Data Scientist,103776.0,10-100,2021
3,Data Scientist,32429.0,100-1000,2021
7,Data Scientist,135000.0,10000+,2021
4,Data Scientist,180000.0,10-100,2021
2,Data Scientist,74970.0,2-9,2021
2,Data Scientist,40212.0,1000-4999,2021
2,Data Scientist,54049.0,10-100,2021
7,Data Scientist,81074.0,100-1000,2021
3,Data Scientist,550000.0,10-100,2021
1,Data Scientist,9720.0,10-100,2021
35,Data Scientist,97288.0,100-1000,2021
3,Data Scientist,29088.0,100-1000,2021
30,Data Scientist,193889.0,10000+,2021
7,Data Scientist,60535.0,1000-4999,2021
8,Data Scientist,1068000.0,10000+,2021
7,Data Scientist,160000.0,10000+,2021
3,Data Scientist,48644.0,1000-4999,2021
10,Data Scientist,41796.0,10-100,2021
7,Data Scientist,70000.0,10-100,2021
3,Data Scientist,18326.0,100-1000,2021
6,Data Scientist,129259.0,5000-9999,2021
8,Data Scientist,64859.0,1000-4999,2021
3,Data Scientist,25944.0,100-1000,2021
3,Data Scientist,31400.0,2-9,2021
5,Data Scientist,66828.0,10000+,2021
1,Data Scientist,70000.0,10-100,2021
13,Data Scientist,105000.0,1,2021
10,Data Scientist,275000.0,10-100,2021
5,Data Scientist,76000.0,10-100,2021
10,Data Scientist,25131.0,10000+,2021
21,Data Scientist,81074.0,100-1000,2021
8,Data Scientist,150000.0,10000+,2021
4,Data Scientist,77556.0,10-100,2021
3,Data Scientist,40212.0,100-1000,2021
2,Data Scientist,64630.0,10-100,2021
2,Data Scientist,108098.0,10000+,2021
4,Data Scientist,6432.0,1000-4999,2021
16,Data Scientist,142308.0,10-100,2021
3,Data Scientist,23782.0,10-100,2021
8,Data Scientist,43239.0,0,2021
15,Data Scientist,157596.0,100-1000,2021
3,Data Scientist,324300.0,2-9,2021
1,Data Scientist,45401.0,10-100,2021
2,Data Scientist,583728.0,10-100,2021
3,Data Scientist,75669.0,5000-9999,2021
6,Data Scientist,28536.0,2-9,2021
6,Data Scientist,125000.0,10-100,2021
15,Data Scientist,164604.0,10-100,2021
2,Data Scientist,54049.0,1000-4999,2021
1,Data Scientist,10020.0,10-100,2021
11,Data Scientist,23856.0,10-100,2021
6,Data Scientist,16754.0,10-100,2021
2,Data Scientist,11544.0,10-100,2021
10,Data Scientist,45401.0,10-100,2021
7,Data Scientist,270000.0,10000+,2021
3,Data Scientist,25656.0,10-100,2021
3,Data Scientist,739392.0,100-1000,2021
18,Data Scientist,86478.0,1,2021
5,Data Scientist,59454.0,10-100,2021
1,Data Scientist,51429.0,10000+,2021
4,Data Scientist,25944.0,100-1000,2021
7,Data Scientist,161574.0,100-1000,2021
8,Data Scientist,3242950.0,1,2021
9,Data Scientist,5988.0,100-1000,2021
20,Data Scientist,130000.0,10000+,2021
9,Data Scientist,122580.0,10-100,2021
3,Data Scientist,25944.0,10-100,2021
7,Data Scientist,28105.0,100-1000,2021
10,Data Scientist,129250.0,1000-4999,2021
5,Data Scientist,50000.0,1000-4999,2021
4,Data Scientist,73511.0,10-100,2021
4,Data Scientist,37834.0,5000-9999,2021
5,Data Scientist,125000.0,5000-9999,2021
15,Data Scientist,75631.0,10-100,2021
3,Data Scientist,7958.0,100-1000,2021
22,Data Scientist,64859.0,10000+,2021
5,Data Scientist,19452.0,10-100,2021
7,Data Scientist,86478.0,1000-4999,2021
9,Data Scientist,94359.0,1000-4999,2021
2,Data Scientist,15000.0,1,2021
1,Data Scientist,11724.0,10000+,2021
11,Data Scientist,698.0,1,2021
10,Data Scientist,139600.0,100-1000,2021
19,Data Scientist,160000.0,100-1000,2021
2,Data Scientist,100000.0,100-1000,2021
5,Data Scientist,9600.0,10-100,2021
11,Data Scientist,22056.0,100-1000,2021
10,Data Scientist,125000.0,1,2021
Less than 1 year,Data Scientist,41885.0,1000-4999,2021
4,Data Scientist,40000.0,10-100,2021
13,Data Scientist,216196.0,1,2021
5,Data Scientist,32000.0,10-100,2021
10,Data Scientist,58373.0,10-100,2021
3,Data Scientist,50806.0,10000+,2021
3,Data Scientist,1938888.0,1000-4999,2021
2,Data Scientist,27096.0,100-1000,2021
9,Data Scientist,29184.0,100-1000,2021
3,Data Scientist,25824.0,10000+,2021
11,Data Scientist,82155.0,2-9,2021
2,Data Scientist,51704.0,1000-4999,2021
2,Data Scientist,31128.0,100-1000,2021
10,Data Scientist,36444.0,10-100,2021
2,Data Scientist,32424.0,1000-4999,2021
15,Data Scientist,35232.0,100-1000,2021
2,Data Scientist,3684.0,10-100,2021
3,Data Scientist,117000.0,1000-4999,2021
16,Data Scientist,150000.0,10000+,2021
Less than 1 year,Data Scientist,4236.0,100-1000,2021
5,Data Scientist,22692.0,2-9,2021
5,Data Scientist,68068.0,10-100,2021
Less than 1 year,Data Scientist,109000.0,5000-9999,2021
5,Data Scientist,48644.0,10-100,2021
11,Data Scientist,151263.0,5000-9999,2021
11,Data Scientist,77556.0,2-9,2021
23,Data Scientist,122580.0,100-1000,2021
8,Data Scientist,240000.0,100-1000,2021
5,Data Scientist,140000.0,1000-4999,2021
4,Data Scientist,18732.0,10-100,2021
29,Data Scientist,1250000.0,100-1000,2021
14,Data Scientist,36193.0,1000-4999,2021
3,Data Scientist,300000.0,10000+,2021
8,Data Scientist,107990.0,10000+,2021
