YearsCodePro,DevType,ConvertedCompYearly,OrgSize,Year
1,Data Analyst,1000.0,2-9,2022
1,Data Analyst,31993.0,10-100,2022
6,Data Analyst,110000.0,2-9,2022
12,Data Analyst,65435.0,10-100,2022
14,Data Analyst,78924.0,10-100,2022
16,Data Analyst,37392.0,10-100,2022
22,Data Analyst,25000.0,2-9,2022
4,Data Analyst,37692.0,5000-9999,2022
6,Data Analyst,121030.0,10-100,2022
12,Data Analyst,74180.0,10000+,2022
37,Data Analyst,254776.0,1,2022
22,Data Analyst,81387.0,1000-4999,2022
10,Data Analyst,56538.0,10000+,2022
37,Data Analyst,70771.0,2-9,2022
10,Data Analyst,77848.0,2-9,2022
7,Data Analyst,278580.0,100-1000,2022
3,Data Analyst,22728.0,10000+,2022
5,Data Analyst,54060.0,10000+,2022
20,Data Analyst,152000.0,2-9,2022
2,Data Analyst,696384.0,100-1000,2022
2,Data Analyst,26352.0,1000-4999,2022
3,Data Analyst,33480.0,2-9,2022
12,Data Analyst,63984.0,10-100,2022
8,Data Analyst,51189.0,100-1000,2022
12,Data Analyst,2832.0,2-9,2022
3,Data Analyst,53322.0,100-1000,2022
6,Data Analyst,168.0,100-1000,2022
8,Data Analyst,69318.0,100-1000,2022
10,Data Analyst,31992.0,10-100,2022
25,Data Analyst,47990.0,1000-4999,2022
30,Data Analyst,150767.0,2-9,2022
8,Data Analyst,74651.0,10000+,2022
5,Data Analyst,61056.0,100-1000,2022
8,Data Analyst,41628.0,1000-4999,2022
5,Data Analyst,53927.0,5000-9999,2022
10,Data Analyst,55500.0,10000+,2022
15,Data Analyst,58654.0,10-100,2022
7,Data Analyst,575880.0,10000+,2022
2,Data Analyst,14124.0,10-100,2022
32,Data Analyst,82116.0,10000+,2022
25,Data Analyst,85315.0,10-100,2022
4,Data Analyst,106793.0,100-1000,2022
10,Data Analyst,60948.0,100-1000,2022
3,Data Analyst,34548.0,5000-9999,2022
Less than 1 year,Data Analyst,390312.0,10000+,2022
5,Data Analyst,25054.0,1000-4999,2022
18,Data Analyst,213287.0,10-100,2022
2,Data Analyst,37692.0,100-1000,2022
5,Data Analyst,79152.0,100-1000,2022
3,Data Analyst,204.0,100-1000,2022
18,Data Analyst,85000.0,100-1000,2022
3,Data Analyst,8319.0,100-1000,2022
18,Data Analyst,99000.0,5000-9999,2022
22,Data Analyst,79646.0,5000-9999,2022
7,Data Analyst,13092.0,2-9,2022
9,Data Analyst,53500.0,10-100,2022
1,Data Analyst,56991.0,10-100,2022
5,Data Analyst,464304.0,10-100,2022
17,Data Analyst,38392.0,2-9,2022
29,Data Analyst,110000.0,10000+,2022
5,Data Analyst,47990.0,2-9,2022
4,Data Analyst,34140.0,10-100,2022
3,Data Analyst,53322.0,100-1000,2022
8,Data Analyst,18000.0,10-100,2022
6,Data Analyst,84000.0,2-9,2022
17,Data Analyst,14952.0,1000-4999,2022
19,Data Analyst,182500.0,10-100,2022
12,Data Analyst,195210.0,1000-4999,2022
25,Data Analyst,37325.0,1000-4999,2022
13,Data Analyst,44796.0,1000-4999,2022
7,Data Analyst,65000.0,10-100,2022
5,Data Analyst,34929.0,100-1000,2022
30,Data Analyst,127972.0,10-100,2022
9,Data Analyst,75384.0,10-100,2022
17,Data Analyst,24924.0,10-100,2022
8,Data Analyst,19200.0,2-9,2022
10,Data Analyst,13569.0,0,2022
7,Data Analyst,29860.0,2-9,2022
11,Data Analyst,104511.0,1000-4999,2022
13,Data Analyst,140000.0,10000+,2022
27,Data Analyst,135000.0,100-1000,2022
15,Data Analyst,100000.0,10-100,2022
24,Data Analyst,204000.0,2-9,2022
6,Data Analyst,97584.0,10000+,2022
30,Data Analyst,117308.0,10-100,2022
4,Data Analyst,160000.0,10000+,2022
10,Data Analyst,90000.0,100-1000,2022
10,Data Analyst,43620.0,5000-9999,2022
6,Data Analyst,7476.0,10-100,2022
7,Data Analyst,400000.0,10000+,2022
10,Data Analyst,78084.0,10-100,2022
15,Data Analyst,105000.0,100-1000,2022
13,Data Analyst,29916.0,10000+,2022
40,Data Analyst,63448.0,10-100,2022
4,Data Analyst,100000.0,2-9,2022
1,Data Analyst,4475000.0,10000+,2022
12,Data Analyst,48240.0,2-9,2022
16,Data Analyst,100000.0,1000-4999,2022
10,Data Analyst,119357.0,10-100,2022
2,Data Analyst,15500.0,10000+,2022
24,Data Analyst,155129.0,10000+,2022
2,Data Analyst,19516.0,10000+,2022
3,Data Analyst,40525.0,1000-4999,2022
1,Data Analyst,6399.0,1,2022
4,Data Analyst,93000.0,100-1000,2022
1,Data Analyst,14544.0,100-1000,2022
19,Data Analyst,18696.0,1000-4999,2022
5,Data Analyst,62467.0,100-1000,2022
13,Data Analyst,115000.0,100-1000,2022
11,Data Analyst,84456.0,10-100,2022
14,Data Analyst,56538.0,100-1000,2022
20,Data Analyst,106644.0,10-100,2022
30,Data Analyst,271381.0,10000+,2022
2,Data Analyst,21684.0,1000-4999,2022
35,Data Analyst,155000.0,10000+,2022
6,Data Analyst,77200.0,100-1000,2022
48,Data Analyst,265400.0,2-9,2022
5,Data Analyst,95541.0,1000-4999,2022
18,Data Analyst,97605.0,10-100,2022
39,Data Analyst,176950.0,100-1000,2022
20,Data Analyst,95000.0,10-100,2022
4,Data Analyst,90000.0,5000-9999,2022
4,Data Analyst,46421.0,100-1000,2022
2,Data Analyst,12468.0,10-100,2022
4,Data Analyst,20484.0,10000+,2022
5,Data Analyst,23124.0,100-1000,2022
5,Data Analyst,224412.0,10000+,2022
8,Data Analyst,36.0,100-1000,2022
1,Data Analyst,14052.0,10-100,2022
5,Data Analyst,67233.0,100-1000,2022
25,Data Analyst,49308.0,100-1000,2022
4,Data Analyst,9028.0,10-100,2022
1,Data Analyst,27528.0,100-1000,2022
4,Data Analyst,70771.0,10-100,2022
2,Data Analyst,8350.0,2-9,2022
15,Data Analyst,12384.0,100-1000,2022
3,Data Analyst,4776.0,10-100,2022
1,Data Analyst,5481.0,10000+,2022
1,Data Analyst,2100.0,10-100,2022
4,Data Analyst,15477.0,10000+,2022
16,Data Analyst,773832.0,5000-9999,2022
1,Data Analyst,35192.0,10000+,2022
16,Data Analyst,57588.0,100-1000,2022
18,Data Analyst,40000.0,10-100,2022
13,Data Analyst,85104.0,10-100,2022
2,Data Analyst,31992.0,10-100,2022
3,Data Analyst,25596.0,10-100,2022
2,Data Analyst,60000.0,1000-4999,2022
3,Data Analyst,56112.0,100-1000,2022
7,Data Analyst,56521.0,10000+,2022
Less than 1 year,Data Analyst,18708.0,100-1000,2022
11,Data Analyst,15072.0,2-9,2022
15,Data Analyst,168600.0,100-1000,2022
8,Data Analyst,36576.0,100-1000,2022
8,Data Analyst,191959.0,100-1000,2022
35,Data Analyst,78473.0,1000-4999,2022
1,Data Analyst,1500.0,1000-4999,2022
6,Data Analyst,10296.0,100-1000,2022
1,Data Analyst,5868.0,10-100,2022
3,Data Analyst,66652.0,10-100,2022
8,Data Analyst,72000.0,10000+,2022
2,Data Analyst,62064.0,2-9,2022
2,Data Analyst,126312.0,2-9,2022
5,Data Analyst,42657.0,10-100,2022
9,Data Analyst,63984.0,100-1000,2022
2,Data Analyst,2544.0,100-1000,2022
20,Data Analyst,44796.0,10-100,2022
2,Data Analyst,19548.0,10000+,2022
6,Data Analyst,46596.0,10000+,2022
12,Data Analyst,58654.0,2-9,2022
7,Data Analyst,300000.0,1000-4999,2022
26,Data Analyst,59982.0,100-1000,2022
11,Data Analyst,46068.0,2-9,2022
2,Data Analyst,12897.0,10000+,2022
6,Data Analyst,38973.0,100-1000,2022
5,Data Analyst,36372.0,10000+,2022
1,Data Analyst,25594.0,100-1000,2022
14,Data Analyst,141828.0,10-100,2022
25,Data Analyst,111000.0,10-100,2022
7,Data Analyst,36112.0,10000+,2022
7,Data Analyst,28116.0,10000+,2022
16,Data Analyst,40833.0,1000-4999,2022
42,Data Analyst,75384.0,1000-4999,2022
2,Data Analyst,43346.0,100-1000,2022
27,Data Analyst,62820.0,1,2022
2,Data Analyst,47050.0,10-100,2022
37,Data Analyst,46320.0,2-9,2022
1,Data Analyst,42228.0,100-1000,2022
5,Data Analyst,15480.0,1000-4999,2022
6,Data Analyst,32666.0,100-1000,2022
12,Data Analyst,67233.0,1000-4999,2022
4,Data Analyst,36375.0,1000-4999,2022
8,Data Analyst,149301.0,2-9,2022
5,Data Analyst,22200.0,1000-4999,2022
3,Data Analyst,55281.0,10-100,2022
10,Data Analyst,138203.0,10000+,2022
24,Data Analyst,80000.0,1,2022
7,Data Analyst,115176.0,100-1000,2022
6,Data Analyst,53322.0,10000+,2022
8,Data Analyst,106644.0,10-100,2022
5,Data Analyst,113075.0,100-1000,2022
2,Data Analyst,57900.0,10-100,2022
22,Data Analyst,1281516.0,100-1000,2022
5,Data Analyst,31992.0,10-100,2022
12,Data Analyst,9600.0,100-1000,2022
2,Data Analyst,24281.0,5000-9999,2022
Less than 1 year,Data Analyst,28152.0,10-100,2022
6,Data Analyst,69318.0,10-100,2022
11,Data Analyst,74117.0,10-100,2022
7,Data Analyst,639864.0,2-9,2022
4,Data Analyst,38392.0,100-1000,2022
5,Data Analyst,101312.0,10000+,2022
3,Data Analyst,63984.0,10000+,2022
6,Data Analyst,56076.0,10-100,2022
6,Data Analyst,87240.0,10000+,2022
3,Data Analyst,20808.0,1000-4999,2022
8,Data Analyst,27756.0,100-1000,2022
19,Data Analyst,57166.0,5000-9999,2022
4,Data Analyst,41628.0,10000+,2022
40,Data Analyst,74651.0,10000+,2022
6,Data Analyst,60948.0,1000-4999,2022
25,Data Analyst,74651.0,1000-4999,2022
7,Data Analyst,70920.0,2-9,2022
11,Data Analyst,79983.0,100-1000,2022
6,Data Analyst,63986.0,2-9,2022
8,Data Analyst,49056.0,100-1000,2022
2,Data Analyst,25404.0,2-9,2022
7,Data Analyst,53322.0,10-100,2022
20,Data Analyst,120000.0,1000-4999,2022
5,Data Analyst,77196.0,10000+,2022
10,Data Analyst,142080.0,100-1000,2022
24,Data Analyst,90647.0,10000+,2022
5,Data Analyst,47990.0,100-1000,2022
24,Data Analyst,89581.0,100-1000,2022
5,Data Analyst,45084.0,10000+,2022
5,Data Analyst,31993.0,100-1000,2022
4,Data Analyst,3096.0,2-9,2022
8,Data Analyst,175895.0,100-1000,2022
3,Data Analyst,138203.0,1000-4999,2022
7,Data Analyst,229920.0,10-100,2022
1,Data Analyst,11220.0,2-9,2022
9,Data Analyst,39672.0,10-100,2022
8,Data Analyst,29916.0,10000+,2022
22,Data Analyst,9286.0,2-9,2022
10,Data Analyst,65332.0,100-1000,2022
3,Data Analyst,20281.0,100-1000,2022
27,Data Analyst,42504.0,100-1000,2022
17,Data Analyst,12780.0,100-1000,2022
13,Data Analyst,124640.0,10-100,2022
7,Data Analyst,47617.0,100-1000,2022
15,Data Analyst,117126.0,2-9,2022
5,Data Analyst,98000.0,100-1000,2022
15,Data Analyst,24000.0,10-100,2022
3,Data Analyst,99167.0,100-1000,2022
20,Data Analyst,145414.0,1000-4999,2022
16,Data Analyst,37392.0,2-9,2022
Less than 1 year,Data Analyst,900000.0,10-100,2022
14,Data Analyst,130000.0,100-1000,2022
14,Data Analyst,210000.0,100-1000,2022
Less than 1 year,Data Analyst,2600.0,1000-4999,2022
3,Data Analyst,40525.0,10000+,2022
25,Data Analyst,60058.0,10-100,2022
15,Data Analyst,15148.0,10-100,2022
2,Data Analyst,19944.0,100-1000,2022
6,Data Analyst,92000.0,100-1000,2022
6,Data Analyst,107000.0,10000+,2022
5,Data Analyst,122000.0,10-100,2022
25,Data Analyst,75384.0,1,2022
3,Data Analyst,3435700.0,5000-9999,2022
3,Data Analyst,70000.0,10-100,2022
20,Data Analyst,95000.0,1,2022
6,Data Analyst,116000.0,10000+,2022
3,Data Analyst,19879.0,1000-4999,2022
2,Data Analyst,144000.0,2-9,2022
27,Data Analyst,26868.0,1000-4999,2022
33,Data Analyst,60696.0,2-9,2022
5,Data Analyst,45858.0,10-100,2022
Less than 1 year,Data Analyst,12408.0,2-9,2022
20,Data Analyst,144000.0,100-1000,2022
5,Data Analyst,29436.0,2-9,2022
25,Data Analyst,170000.0,10-100,2022
32,Data Analyst,25248.0,100-1000,2022
9,Data Analyst,230000.0,10-100,2022
3,Data Analyst,45000.0,10000+,2022
3,Data Analyst,78916.0,10-100,2022
8,Data Analyst,69318.0,100-1000,2022
10,Data Analyst,62000.0,100-1000,2022
6,Data Analyst,46923.0,10-100,2022
5,Data Analyst,18060.0,1000-4999,2022
Less than 1 year,Data Analyst,56000.0,10-100,2022
25,Data Analyst,220000.0,2-9,2022
14,Data Analyst,104030.0,2-9,2022
Less than 1 year,Data Analyst,74220.0,1000-4999,2022
25,Data Analyst,123651.0,10000+,2022
5,Data Analyst,63000.0,2-9,2022
5,Data Analyst,42651.0,1000-4999,2022
2,Data Analyst,19428.0,1000-4999,2022
1,Data Analyst,80000.0,10-100,2022
2,Data Analyst,7500000.0,10000+,2022
25,Data Analyst,180000.0,10-100,2022
14,Data Analyst,156000.0,100-1000,2022
8,Data Analyst,70000.0,5000-9999,2022
6,Data Analyst,95000.0,100-1000,2022
7,Data Analyst,132000.0,100-1000,2022
5,Data Analyst,100000.0,2-9,2022
10,Data Analyst,230000.0,10000+,2022
43,Data Analyst,117000.0,100-1000,2022
9,Data Analyst,81600.0,5000-9999,2022
4,Data Analyst,62478.0,100-1000,2022
6,Data Analyst,22644.0,5000-9999,2022
8,Data Analyst,117500.0,100-1000,2022
36,Data Analyst,158484.0,10000+,2022
10,Data Analyst,100000.0,10000+,2022
10,Data Analyst,114076.0,100-1000,2022
30,Data Analyst,91764.0,1000-4999,2022
4,Data Analyst,12468.0,2-9,2022
3,Data Analyst,18120.0,1000-4999,2022
5,Data Analyst,24084.0,10000+,2022
5,Data Analyst,85000.0,10-100,2022
7,Data Analyst,42000.0,100-1000,2022
1,Data Analyst,75000.0,1000-4999,2022
24,Data Analyst,5100000.0,10000+,2022
Less than 1 year,Data Analyst,50000.0,10-100,2022
2,Data Analyst,12897.0,10000+,2022
7,Data Analyst,150000.0,10000+,2022
2,Data Analyst,50000.0,1000-4999,2022
32,Data Analyst,135000.0,1,2022
9,Data Analyst,12468.0,10-100,2022
4,Data Analyst,78084.0,10-100,2022
6,Data Analyst,110000.0,100-1000,2022
9,Data Analyst,40508.0,5000-9999,2022
19,Data Analyst,79236.0,10000+,2022
17,Data Analyst,120000.0,10-100,2022
11,Data Analyst,1440000.0,1000-4999,2022
4,Data Analyst,80000.0,10-100,2022
7,Data Analyst,98000.0,10-100,2022
27,Data Analyst,47990.0,2-9,2022
10,Data Analyst,260000.0,10000+,2022
25,Data Analyst,52692.0,0,2022
5,Data Analyst,63000.0,100-1000,2022
1,Data Analyst,90000.0,1000-4999,2022
11,Data Analyst,62467.0,100-1000,2022
4,Data Analyst,22440.0,10-100,2022
19,Data Analyst,39469.0,10000+,2022
18,Data Analyst,2280000.0,2-9,2022
16,Data Analyst,1414776.0,10000+,2022
1,Data Analyst,62467.0,1,2022
16,Data Analyst,32736.0,10-100,2022
19,Data Analyst,215672.0,10000+,2022
More than 50 years,Data Analyst,200000.0,1,2022
22,Data Analyst,104000.0,1000-4999,2022
10,Data Analyst,55000.0,2-9,2022
1,Data Analyst,39458.0,100-1000,2022
10,Data Analyst,85315.0,2-9,2022
5,Data Analyst,82368.0,10000+,2022
10,Data Analyst,101000.0,10-100,2022
13,Data Analyst,19944.0,10000+,2022
Less than 1 year,Data Analyst,9696.0,10-100,2022
5,Data Analyst,44400.0,1000-4999,2022
5,Data Analyst,100000.0,5000-9999,2022
3,Data Analyst,47988.0,100-1000,2022
7,Data Analyst,98000.0,5000-9999,2022
20,Data Analyst,30108.0,10-100,2022
18,Data Analyst,92139.0,100-1000,2022
15,Data Analyst,79983.0,100-1000,2022
44,Data Analyst,152000.0,10-100,2022
3,Data Analyst,1104024.0,10-100,2022
12,Data Analyst,31993.0,10-100,2022
11,Data Analyst,124103.0,1000-4999,2022
7,Data Analyst,180000.0,10-100,2022
25,Data Analyst,56220.0,1,2022
2,Data Analyst,22850.0,2-9,2022
27,Data Analyst,115000.0,100-1000,2022
30,Data Analyst,280000.0,1,2022
7,Data Analyst,73140.0,100-1000,2022
8,Data Analyst,98000.0,1000-4999,2022
25,Data Analyst,134445.0,10000+,2022
26,Data Analyst,51192.0,1,2022
Less than 1 year,Data Analyst,32000.0,1000-4999,2022
17,Data Analyst,430000.0,10000+,2022
12,Data Analyst,240000.0,100-1000,2022
8,Data Analyst,37392.0,1000-4999,2022
4,Data Analyst,20400.0,100-1000,2022
30,Data Analyst,6000.0,2-9,2022
20,Data Analyst,1151748.0,10000+,2022
2,Data Analyst,60000.0,10000+,2022
18,Data Analyst,75756.0,5000-9999,2022
25,Data Analyst,92652.0,10-100,2022
7,Data Analyst,95000.0,100-1000,2022
26,Data Analyst,149000.0,5000-9999,2022
8,Data Analyst,22872.0,2-9,2022
15,Data Analyst,76788.0,1000-4999,2022
15,Data Analyst,7500000.0,10000+,2022
22,Data Analyst,140000.0,1,2022
25,Data Analyst,57257.0,1000-4999,2022
1,Data Analyst,42946.0,10-100,2022
11,Data Analyst,27096.0,1,2022
9,Data Analyst,105414.0,10-100,2022
24,Data Analyst,71652.0,100-1000,2022
20,Data Analyst,102000.0,100-1000,2022
41,Data Analyst,12000.0,1,2022
32,Data Analyst,45444.0,1,2022
41,Data Analyst,100000.0,10-100,2022
14,Data Analyst,18060.0,10-100,2022
13,Data Analyst,130000.0,100-1000,2022
20,Data Analyst,113234.0,10-100,2022
8,Data Analyst,110000.0,10000+,2022
18,Data Analyst,212313.0,2-9,2022
30,Data Analyst,70000.0,2-9,2022
2,Data Analyst,7550.0,2-9,2022
9,Data Analyst,400053.0,1000-4999,2022
10,Data Analyst,380000.0,10-100,2022
19,Data Analyst,109318.0,100-1000,2022
2,Data Analyst,25284.0,1000-4999,2022
20,Data Analyst,942672.0,1000-4999,2022
2,Data Analyst,106157.0,10000+,2022
10,Data Analyst,118000.0,100-1000,2022
5,Data Analyst,24084.0,0,2022
15,Data Analyst,180000.0,10-100,2022
2,Data Analyst,10644.0,1000-4999,2022
16,Data Analyst,88464.0,10-100,2022
12,Data Analyst,150000.0,10000+,2022
18,Data Analyst,89352.0,100-1000,2022
5,Data Analyst,44556.0,10000+,2022
4,Data Analyst,110000.0,10000+,2022
11,Data Analyst,36864.0,100-1000,2022
13,Data Analyst,588144.0,10-100,2022
31,Data Analyst,110403.0,2-9,2022
Less than 1 year,Data Analyst,97000.0,1000-4999,2022
7,Data Analyst,23436.0,100-1000,2022
34,Data Analyst,511884.0,10-100,2022
6,Data Analyst,71664.0,10000+,2022
10,Data Analyst,809.0,100-1000,2022
8,Data Analyst,79983.0,1000-4999,2022
25,Data Analyst,84925.0,2-9,2022
2,Data Analyst,48124.0,10000+,2022
35,Data Analyst,159950.0,2-9,2022
20,Data Analyst,154767.0,10-100,2022
4,Data Analyst,27727.0,100-1000,2022
6,Data Analyst,45516.0,10-100,2022
5,Data Analyst,74651.0,10-100,2022
36,Data Analyst,70380.0,100-1000,2022
5,Data Analyst,62820.0,1,2022
12,Data Analyst,95979.0,100-1000,2022
5,Data Analyst,53692.0,10000+,2022
2,Data Analyst,39096.0,0,2022
6,Data Analyst,9768.0,100-1000,2022
10,Data Analyst,127972.0,10-100,2022
7,Data Analyst,91032.0,10-100,2022
8,Data Analyst,8976.0,100-1000,2022
6,Data Analyst,53100.0,10-100,2022
15,Data Analyst,74651.0,10000+,2022
2,Data Analyst,55452.0,100-1000,2022
20,Data Analyst,22548.0,1000-4999,2022
6,Data Analyst,75080.0,100-1000,2022
20,Data Analyst,34548.0,100-1000,2022
7,Data Analyst,250344.0,1000-4999,2022
14,Data Analyst,63986.0,1,2022
23,Data Analyst,130000.0,10-100,2022
21,Data Analyst,81666.0,100-1000,2022
1,Data Analyst,73584.0,10000+,2022
6,Data Analyst,23215.0,100-1000,2022
13,Data Analyst,13608.0,2-9,2022
22,Data Analyst,72744.0,2-9,2022
22,Data Analyst,63984.0,10-100,2022
50,Data Analyst,133300.0,1,2022
30,Data Analyst,15036.0,2-9,2022
3,Data Analyst,262488.0,10-100,2022
14,Data Analyst,32712.0,100-1000,2022
13,Data Analyst,70771.0,1000-4999,2022
7,Data Analyst,63986.0,10-100,2022
2,Data Analyst,6888.0,100-1000,2022
10,Data Analyst,79983.0,1000-4999,2022
2,Data Analyst,12120.0,10-100,2022
16,Data Analyst,40968.0,10-100,2022
Less than 1 year,Data Analyst,31992.0,100-1000,2022
27,Data Analyst,85000.0,10-100,2022
3,Data Analyst,7368.0,10000+,2022
2,Data Analyst,390492.0,10000+,2022
Less than 1 year,Data Analyst,24084.0,5000-9999,2022
17,Data Analyst,93701.0,100-1000,2022
3,Data Analyst,62223.0,1000-4999,2022
7,Data Analyst,33300.0,1000-4999,2022
4,Data Analyst,88000.0,100-1000,2022
26,Data Analyst,70358.0,0,2022
9,Data Analyst,40800.0,10-100,2022
5,Data Analyst,35868.0,10-100,2022
9,Data Analyst,150767.0,1,2022
5,Data Analyst,30300.0,2-9,2022
23,Data Analyst,162075.0,100-1000,2022
7,Data Analyst,200000.0,100-1000,2022
4,Data Analyst,60696.0,100-1000,2022
5,Data Analyst,7000000.0,10000+,2022
7,Data Analyst,42781.0,10000+,2022
9,Data Analyst,72000.0,0,2022
7,Data Analyst,56538.0,10-100,2022
25,Data Analyst,220000.0,1000-4999,2022
10,Data Analyst,180000.0,10-100,2022
2,Data Analyst,6263.0,1,2022
7,Data Analyst,67000.0,10-100,2022
22,Data Analyst,145000.0,10-100,2022
4,Data Analyst,88000.0,2-9,2022
16,Data Analyst,140000.0,100-1000,2022
18,Data Analyst,113075.0,1000-4999,2022
2,Data Analyst,21672.0,100-1000,2022
15,Data Analyst,150000.0,10-100,2022
32,Data Analyst,250000.0,10000+,2022
1,Data Analyst,21072.0,10-100,2022
5,Data Analyst,10836.0,100-1000,2022
Less than 1 year,Data Analyst,18960.0,100-1000,2022
8,Data Analyst,110000.0,100-1000,2022
6,Data Analyst,90000.0,5000-9999,2022
3,Data Analyst,85000.0,1000-4999,2022
15,Data Analyst,49860.0,1000-4999,2022
5,Data Analyst,87000.0,10000+,2022
25,Data Analyst,92000.0,10000+,2022
10,Data Analyst,220000.0,2-9,2022
25,Data Analyst,120000.0,10000+,2022
10,Data Analyst,95000.0,1000-4999,2022
28,Data Analyst,1200000.0,1000-4999,2022
2,Data Analyst,18552.0,100-1000,2022
10,Data Analyst,120000.0,100-1000,2022
8,Data Analyst,43974.0,10-100,2022
6,Data Analyst,300000.0,100-1000,2022
15,Data Analyst,24924.0,1,2022
34,Data Analyst,38772.0,2-9,2022
5,Data Analyst,94000.0,100-1000,2022
6,Data Analyst,295000.0,10000+,2022
10,Data Analyst,126000.0,100-1000,2022
41,Data Analyst,142000.0,10-100,2022
8,Data Analyst,108000.0,100-1000,2022
6,Data Analyst,95000.0,10000+,2022
14,Data Analyst,67992.0,100-1000,2022
25,Data Analyst,100000.0,1000-4999,2022
5,Data Analyst,20773.0,10000+,2022
23,Data Analyst,33252.0,100-1000,2022
5,Data Analyst,42168.0,10-100,2022
9,Data Analyst,156168.0,5000-9999,2022
7,Data Analyst,47352.0,100-1000,2022
30,Data Analyst,125000.0,100-1000,2022
40,Data Analyst,163977.0,1000-4999,2022
12,Data Analyst,170000.0,2-9,2022
28,Data Analyst,130000.0,10-100,2022
30,Data Analyst,150000.0,1,2022
2,Data Analyst,70276.0,10-100,2022
32,Data Analyst,87948.0,10-100,2022
5,Data Analyst,1788.0,5000-9999,2022
Less than 1 year,Data Analyst,13044.0,100-1000,2022
31,Data Analyst,23040.0,10-100,2022
22,Data Analyst,89797.0,1000-4999,2022
16,Data Analyst,450000.0,1000-4999,2022
26,Data Analyst,175000.0,10000+,2022
4,Data Analyst,76944.0,1000-4999,2022
5,Data Analyst,150000.0,100-1000,2022
5,Data Analyst,11607.0,10000+,2022
8,Data Analyst,115000.0,10-100,2022
17,Data Analyst,155000.0,10-100,2022
6,Data Analyst,134695.0,10-100,2022
13,Data Analyst,150767.0,100-1000,2022
10,Data Analyst,70276.0,10000+,2022
24,Data Analyst,24000.0,1000-4999,2022
25,Data Analyst,63986.0,100-1000,2022
3,Data Analyst,145000.0,100-1000,2022
3,Data Analyst,19200.0,2-9,2022
4,Data Analyst,9648.0,100-1000,2022
16,Data Analyst,30132.0,2-9,2022
9,Data Analyst,300000.0,1000-4999,2022
3,Data Analyst,50000.0,5000-9999,2022
23,Data Analyst,185000.0,1,2022
20,Data Analyst,250000.0,2-9,2022
38,Data Analyst,90456.0,2-9,2022
16,Data Analyst,180000.0,2-9,2022
22,Data Analyst,81988.0,10-100,2022
14,Data Analyst,95979.0,10000+,2022
15,Data Analyst,4750000.0,10-100,2022
5,Data Analyst,899532.0,2-9,2022
10,Data Analyst,250000.0,10000+,2022
6,Data Analyst,120000.0,1,2022
3,Data Analyst,13284.0,0,2022
21,Data Analyst,170000.0,100-1000,2022
15,Data Analyst,104000.0,100-1000,2022
7,Data Analyst,78060.0,100-1000,2022
12,Data Analyst,25355.0,2-9,2022
6,Data Analyst,13212.0,100-1000,2022
1,Data Analyst,13128.0,10000+,2022
4,Data Analyst,82094.0,1000-4999,2022
6,Data Analyst,135100.0,1000-4999,2022
21,Data Analyst,588108.0,1000-4999,2022
14,Data Analyst,120311.0,100-1000,2022
22,Data Analyst,160000.0,100-1000,2022
21,Data Analyst,85000.0,1000-4999,2022
5,Data Analyst,20676.0,10-100,2022
4,Data Analyst,89172.0,1000-4999,2022
