YearsCodingProf,DevType,ConvertedSalary,CompanySize,Year
17,Machine Learning Engineer,1000000.0,100-1000,2018
2,Machine Learning Engineer,36705.0,100-1000,2018
11,Machine Learning Engineer,120000.0,10000+,2018
5,Machine Learning Engineer,33336.0,10-100,2018
8,Machine Learning Engineer,59183.0,100-1000,2018
8,Machine Learning Engineer,60000.0,5000-9999,2018
8,Machine Learning Engineer,102500.0,10-100,2018
20,Machine Learning Engineer,182000.0,10000+,2018
5,Machine Learning Engineer,177000.0,100-1000,2018
8,Machine Learning Engineer,61194.0,1000-4999,2018
5,Machine Learning Engineer,13212.0,100-1000,2018
2,Machine Learning Engineer,39164.0,10000+,2018
11,Machine Learning Engineer,79399.0,1000-4999,2018
23,Machine Learning Engineer,180000.0,100-1000,2018
14,Machine Learning Engineer,83342.0,10-100,2018
11,Machine Learning Engineer,130000.0,10-100,2018
8,Machine Learning Engineer,340000.0,1000-4999,2018
2,Machine Learning Engineer,53239.0,100-1000,2018
8,Machine Learning Engineer,190000.0,10000+,2018
2,Machine Learning Engineer,550056.0,10000+,2018
14,Machine Learning Engineer,115145.0,100-1000,2018
5,Machine Learning Engineer,70000.0,1000-4999,2018
2,Machine Learning Engineer,30840.0,10-100,2018
2,Machine Learning Engineer,11652.0,Fewer than 10 employees,2018
5,Machine Learning Engineer,47904.0,10-100,2018
5,Machine Learning Engineer,34269.0,1000-4999,2018
26,Machine Learning Engineer,66086.0,100-1000,2018
5,Machine Learning Engineer,130000.0,5000-9999,2018
5,Machine Learning Engineer,120000.0,10-100,2018
2,Machine Learning Engineer,40000.0,10000+,2018
2,Machine Learning Engineer,12000.0,100-1000,2018
5,Machine Learning Engineer,41671.0,10000+,2018
2,Machine Learning Engineer,27945.0,10-100,2018
11,Machine Learning Engineer,63000.0,100-1000,2018
2,Machine Learning Engineer,5628.0,10-100,2018
30,Machine Learning Engineer,91791.0,100-1000,2018
11,Machine Learning Engineer,38184.0,1000-4999,2018
2,Machine Learning Engineer,75144.0,10-100,2018
2,Machine Learning Engineer,4692.0,10-100,2018
11,Machine Learning Engineer,35292.0,10000+,2018
8,Machine Learning Engineer,85000.0,10-100,2018
20,Machine Learning Engineer,160000.0,100-1000,2018
5,Machine Learning Engineer,113000.0,10000+,2018
5,Machine Learning Engineer,75000.0,10-100,2018
5,Machine Learning Engineer,36716.0,10-100,2018
17,Machine Learning Engineer,130000.0,10000+,2018
17,Machine Learning Engineer,66084.0,10000+,2018
23,Machine Learning Engineer,180000.0,5000-9999,2018
23,Machine Learning Engineer,350000.0,10000+,2018
17,Machine Learning Engineer,48955.0,1000-4999,2018
2,Machine Learning Engineer,308412.0,10-100,2018
2,Machine Learning Engineer,72469.0,10-100,2018
2,Machine Learning Engineer,338136.0,10000+,2018
14,Machine Learning Engineer,140000.0,Fewer than 10 employees,2018
5,Machine Learning Engineer,14688.0,100-1000,2018
5,Machine Learning Engineer,62507.0,100-1000,2018
8,Machine Learning Engineer,15910.0,100-1000,2018
14,Machine Learning Engineer,88116.0,5000-9999,2018
2,Machine Learning Engineer,55020.0,100-1000,2018
17,Machine Learning Engineer,145000.0,100-1000,2018
23,Machine Learning Engineer,275000.0,10-100,2018
5,Machine Learning Engineer,29376.0,10-100,2018
2,Machine Learning Engineer,110000.0,10-100,2018
2,Machine Learning Engineer,93996.0,10-100,2018
5,Machine Learning Engineer,76397.0,10-100,2018
5,Machine Learning Engineer,89500.0,1000-4999,2018
14,Machine Learning Engineer,62507.0,Fewer than 10 employees,2018
2,Machine Learning Engineer,103000.0,10000+,2018
5,Machine Learning Engineer,43200.0,10000+,2018
5,Machine Learning Engineer,39164.0,10-100,2018
8,Machine Learning Engineer,80000.0,10000+,2018
11,Machine Learning Engineer,16848.0,1000-4999,2018
20,Machine Learning Engineer,130000.0,10-100,2018
2,Machine Learning Engineer,69452.0,100-1000,2018
14,Machine Learning Engineer,175000.0,10-100,2018
11,Machine Learning Engineer,389268.0,10-100,2018
2,Machine Learning Engineer,150000.0,100-1000,2018
8,Machine Learning Engineer,633396.0,100-1000,2018
2,Machine Learning Engineer,90000.0,10-100,2018
2,Machine Learning Engineer,6183.0,10000+,2018
17,Machine Learning Engineer,108000.0,10000+,2018
2,Machine Learning Engineer,2254.0,10-100,2018
8,Machine Learning Engineer,70000.0,5000-9999,2018
5,Machine Learning Engineer,48955.0,10000+,2018
20,Machine Learning Engineer,18780.0,100-1000,2018
5,Machine Learning Engineer,10175.0,100-1000,2018
2,Machine Learning Engineer,23496.0,100-1000,2018
17,Machine Learning Engineer,180939.0,1000-4999,2018
2,Machine Learning Engineer,72989.0,5000-9999,2018
20,Machine Learning Engineer,55560.0,10-100,2018
17,Machine Learning Engineer,170000.0,100-1000,2018
8,Machine Learning Engineer,18780.0,100-1000,2018
2,Machine Learning Engineer,48955.0,100-1000,2018
8,Machine Learning Engineer,29376.0,10-100,2018
8,Machine Learning Engineer,25047.0,10000+,2018
2,Machine Learning Engineer,9396.0,100-1000,2018
20,Machine Learning Engineer,130000.0,10000+,2018
2,Machine Learning Engineer,29376.0,Fewer than 10 employees,2018
5,Machine Learning Engineer,116472.0,10000+,2018
2,Machine Learning Engineer,381852.0,10-100,2018
2,Machine Learning Engineer,5640.0,10-100,2018
2,Machine Learning Engineer,47736.0,10000+,2018
26,Machine Learning Engineer,155000.0,1000-4999,2018
8,Machine Learning Engineer,63000.0,10-100,2018
14,Machine Learning Engineer,70985.0,10-100,2018
2,Machine Learning Engineer,66000.0,1000-4999,2018
8,Machine Learning Engineer,62618.0,10000+,2018
5,Machine Learning Engineer,70000.0,10000+,2018
5,Machine Learning Engineer,42000.0,Fewer than 10 employees,2018
2,Machine Learning Engineer,13306.0,100-1000,2018
11,Machine Learning Engineer,60000.0,10-100,2018
5,Machine Learning Engineer,85671.0,10-100,2018
8,Machine Learning Engineer,110000.0,10-100,2018
11,Machine Learning Engineer,60216.0,10000+,2018
17,Machine Learning Engineer,145000.0,10000+,2018
2,Machine Learning Engineer,65000.0,100-1000,2018
8,Machine Learning Engineer,55187.0,1000-4999,2018
8,Machine Learning Engineer,90000.0,1000-4999,2018
8,Machine Learning Engineer,87768.0,10000+,2018
8,Machine Learning Engineer,160000.0,10-100,2018
2,Machine Learning Engineer,18785.0,Fewer than 10 employees,2018
30,Machine Learning Engineer,150000.0,10-100,2018
2,Machine Learning Engineer,53600.0,10000+,2018
5,Machine Learning Engineer,67977.0,Fewer than 10 employees,2018
8,Machine Learning Engineer,118000.0,10000+,2018
8,Machine Learning Engineer,46507.0,10000+,2018
14,Machine Learning Engineer,85671.0,10-100,2018
5,Machine Learning Engineer,51403.0,100-1000,2018
2,Machine Learning Engineer,39987.0,10-100,2018
2,Machine Learning Engineer,29808.0,5000-9999,2018
5,Machine Learning Engineer,22452.0,1000-4999,2018
2,Machine Learning Engineer,66674.0,10000+,2018
11,Machine Learning Engineer,7512.0,Fewer than 10 employees,2018
11,Machine Learning Engineer,92600.0,Fewer than 10 employees,2018
5,Machine Learning Engineer,72984.0,10-100,2018
2,Machine Learning Engineer,55000.0,Fewer than 10 employees,2018
2,Machine Learning Engineer,53724.0,10000+,2018
8,Machine Learning Engineer,130000.0,10-100,2018
2,Machine Learning Engineer,80772.0,5000-9999,2018
30,Machine Learning Engineer,200000.0,100-1000,2018
8,Machine Learning Engineer,77104.0,100-1000,2018
2,Machine Learning Engineer,1879.0,Fewer than 10 employees,2018
5,Machine Learning Engineer,6312.0,10-100,2018
2,Machine Learning Engineer,4032.0,10-100,2018
17,Machine Learning Engineer,64000.0,100-1000,2018
5,Machine Learning Engineer,135000.0,10-100,2018
5,Machine Learning Engineer,14304.0,10-100,2018
5,Machine Learning Engineer,77104.0,10-100,2018
2,Machine Learning Engineer,12216.0,Fewer than 10 employees,2018
5,Machine Learning Engineer,85671.0,10-100,2018
5,Machine Learning Engineer,47500.0,100-1000,2018
11,Machine Learning Engineer,145000.0,Fewer than 10 employees,2018
11,Machine Learning Engineer,112000.0,10000+,2018
8,Machine Learning Engineer,150000.0,10000+,2018
5,Machine Learning Engineer,24478.0,5000-9999,2018
2,Machine Learning Engineer,4696.0,100-1000,2018
8,Machine Learning Engineer,34881.0,100-1000,2018
11,Machine Learning Engineer,80521.0,10000+,2018
2,Machine Learning Engineer,77664.0,10-100,2018
8,Machine Learning Engineer,84448.0,10-100,2018
26,Machine Learning Engineer,110000.0,100-1000,2018
14,Machine Learning Engineer,38208.0,1000-4999,2018
2,Machine Learning Engineer,24696.0,100-1000,2018
2,Machine Learning Engineer,38893.0,10000+,2018
5,Machine Learning Engineer,67368.0,10-100,2018
5,Machine Learning Engineer,68537.0,100-1000,2018
17,Machine Learning Engineer,250000.0,10-100,2018
14,Machine Learning Engineer,59880.0,10000+,2018
20,Machine Learning Engineer,119364.0,1000-4999,2018
2,Machine Learning Engineer,85000.0,100-1000,2018
2,Machine Learning Engineer,33337.0,Fewer than 10 employees,2018
17,Machine Learning Engineer,71352.0,100-1000,2018
2,Machine Learning Engineer,11232.0,Fewer than 10 employees,2018
5,Machine Learning Engineer,39556.0,10-100,2018
5,Machine Learning Engineer,33660.0,10000+,2018
8,Machine Learning Engineer,15972.0,100-1000,2018
5,Machine Learning Engineer,67313.0,100-1000,2018
5,Machine Learning Engineer,14688.0,10-100,2018
20,Machine Learning Engineer,56543.0,10-100,2018
14,Machine Learning Engineer,105253.0,10000+,2018
5,Machine Learning Engineer,94000.0,10000+,2018
5,Machine Learning Engineer,79032.0,1000-4999,2018
11,Machine Learning Engineer,69600.0,Fewer than 10 employees,2018
2,Machine Learning Engineer,33045.0,5000-9999,2018
8,Machine Learning Engineer,177000.0,1000-4999,2018
5,Machine Learning Engineer,13200.0,100-1000,2018
5,Machine Learning Engineer,28356.0,10-100,2018
8,Machine Learning Engineer,18520.0,1000-4999,2018
2,Machine Learning Engineer,52000.0,10-100,2018
2,Machine Learning Engineer,5640.0,1000-4999,2018
14,Machine Learning Engineer,99000.0,10000+,2018
8,Machine Learning Engineer,28178.0,Fewer than 10 employees,2018
5,Machine Learning Engineer,33972.0,10000+,2018
5,Machine Learning Engineer,120000.0,10-100,2018
5,Machine Learning Engineer,60000.0,10-100,2018
5,Machine Learning Engineer,78328.0,10-100,2018
2,Machine Learning Engineer,3324.0,Fewer than 10 employees,2018
30,Machine Learning Engineer,26196.0,5000-9999,2018
11,Machine Learning Engineer,73344.0,10000+,2018
8,Machine Learning Engineer,29376.0,10-100,2018
20,Machine Learning Engineer,84264.0,10-100,2018
5,Machine Learning Engineer,38893.0,10000+,2018
17,Machine Learning Engineer,58746.0,100-1000,2018
8,Machine Learning Engineer,15600.0,10-100,2018
11,Machine Learning Engineer,71.0,100-1000,2018
5,Machine Learning Engineer,38000.0,10-100,2018
5,Machine Learning Engineer,75072.0,1000-4999,2018
5,Machine Learning Engineer,12000.0,10-100,2018
2,Machine Learning Engineer,18288.0,10-100,2018
2,Machine Learning Engineer,56951.0,10-100,2018
2,Machine Learning Engineer,14688.0,1000-4999,2018
23,Machine Learning Engineer,72209.0,10-100,2018
29,Machine Learning Engineer,76368.0,100-1000,2018
8,Machine Learning Engineer,94000.0,10000+,2018
11,Machine Learning Engineer,78900.0,10000+,2018
5,Machine Learning Engineer,7500.0,100-1000,2018
5,Machine Learning Engineer,115000.0,100-1000,2018
2,Machine Learning Engineer,41671.0,10-100,2018
2,Machine Learning Engineer,34726.0,10-100,2018
5,Machine Learning Engineer,55812.0,10000+,2018
26,Machine Learning Engineer,71976.0,10000+,2018
20,Machine Learning Engineer,130000.0,10-100,2018
2,Machine Learning Engineer,19447.0,1000-4999,2018
17,Machine Learning Engineer,46332.0,10-100,2018
14,Machine Learning Engineer,52339.0,100-1000,2018
29,Machine Learning Engineer,82890.0,100-1000,2018
8,Machine Learning Engineer,80868.0,10-100,2018
2,Machine Learning Engineer,48955.0,10000+,2018
2,Machine Learning Engineer,66089.0,10000+,2018
8,Machine Learning Engineer,76397.0,100-1000,2018
5,Machine Learning Engineer,16980.0,10-100,2018
8,Machine Learning Engineer,91236.0,100-1000,2018
5,Machine Learning Engineer,26196.0,100-1000,2018
8,Machine Learning Engineer,27900.0,100-1000,2018
2,Machine Learning Engineer,62556.0,10-100,2018
30,Machine Learning Engineer,380000.0,100-1000,2018
11,Machine Learning Engineer,27225.0,1000-4999,2018
5,Machine Learning Engineer,61194.0,10000+,2018
2,Machine Learning Engineer,195000.0,100-1000,2018
17,Machine Learning Engineer,2000000.0,10-100,2018
5,Machine Learning Engineer,63979.0,5000-9999,2018
5,Machine Learning Engineer,120000.0,Fewer than 10 employees,2018
11,Machine Learning Engineer,110000.0,10-100,2018
2,Machine Learning Engineer,39556.0,10-100,2018
5,Machine Learning Engineer,23482.0,1000-4999,2018
20,Machine Learning Engineer,1000000.0,10000+,2018
14,Machine Learning Engineer,67932.0,100-1000,2018
8,Machine Learning Engineer,2000000.0,100-1000,2018
5,Machine Learning Engineer,145000.0,1000-4999,2018
2,Machine Learning Engineer,34000.0,Fewer than 10 employees,2018
5,Machine Learning Engineer,125000.0,10-100,2018
23,Machine Learning Engineer,160000.0,Fewer than 10 employees,2018
5,Machine Learning Engineer,70000.0,1000-4999,2018
2,Machine Learning Engineer,80000.0,10-100,2018
17,Machine Learning Engineer,124000.0,10000+,2018
5,Machine Learning Engineer,23482.0,10000+,2018
2,Machine Learning Engineer,75000.0,100-1000,2018
2,Machine Learning Engineer,9396.0,10000+,2018
2,Machine Learning Engineer,28572.0,Fewer than 10 employees,2018
5,Machine Learning Engineer,180000.0,10000+,2018
2,Machine Learning Engineer,67351.0,10-100,2018
8,Machine Learning Engineer,26532.0,10000+,2018
2,Machine Learning Engineer,47984.0,10000+,2018
5,Machine Learning Engineer,30000.0,10000+,2018
2,Machine Learning Engineer,72031.0,Fewer than 10 employees,2018
5,Machine Learning Engineer,52656.0,5000-9999,2018
5,Machine Learning Engineer,18804.0,5000-9999,2018
2,Machine Learning Engineer,76000.0,Fewer than 10 employees,2018
5,Machine Learning Engineer,295692.0,10-100,2018
2,Machine Learning Engineer,2818.0,10-100,2018
11,Machine Learning Engineer,44064.0,10-100,2018
17,Machine Learning Engineer,43668.0,5000-9999,2018
2,Machine Learning Engineer,6372.0,10000+,2018
11,Machine Learning Engineer,87500.0,10000+,2018
5,Machine Learning Engineer,29373.0,5000-9999,2018
14,Machine Learning Engineer,165000.0,100-1000,2018
2,Machine Learning Engineer,112716.0,10-100,2018
5,Machine Learning Engineer,90288.0,10-100,2018
5,Machine Learning Engineer,42836.0,10-100,2018
8,Machine Learning Engineer,89266.0,10-100,2018
5,Machine Learning Engineer,55075.0,100-1000,2018
17,Machine Learning Engineer,135000.0,10000+,2018
2,Machine Learning Engineer,10958.0,10-100,2018
23,Machine Learning Engineer,122388.0,10-100,2018
5,Machine Learning Engineer,110000.0,10-100,2018
11,Machine Learning Engineer,97000.0,1000-4999,2018
5,Machine Learning Engineer,110000.0,100-1000,2018
5,Machine Learning Engineer,83000.0,10000+,2018
2,Machine Learning Engineer,62562.0,Fewer than 10 employees,2018
11,Machine Learning Engineer,140000.0,10-100,2018
2,Machine Learning Engineer,5892.0,5000-9999,2018
5,Machine Learning Engineer,110000.0,100-1000,2018
5,Machine Learning Engineer,21792.0,10000+,2018
5,Machine Learning Engineer,100000.0,Fewer than 10 employees,2018
5,Machine Learning Engineer,40282.0,100-1000,2018
2,Machine Learning Engineer,37428.0,10-100,2018
11,Machine Learning Engineer,42000.0,10-100,2018
5,Machine Learning Engineer,51288.0,1000-4999,2018
5,Machine Learning Engineer,55075.0,10000+,2018
11,Machine Learning Engineer,56172.0,100-1000,2018
8,Machine Learning Engineer,59970.0,10-100,2018
2,Machine Learning Engineer,511092.0,10000+,2018
5,Machine Learning Engineer,87000.0,100-1000,2018
14,Machine Learning Engineer,47000.0,10000+,2018
17,Machine Learning Engineer,95642.0,100-1000,2018
17,Machine Learning Engineer,66430.0,10-100,2018
11,Machine Learning Engineer,91791.0,Fewer than 10 employees,2018
5,Machine Learning Engineer,64000.0,1000-4999,2018
5,Machine Learning Engineer,52000.0,Fewer than 10 employees,2018
5,Machine Learning Engineer,7827.0,100-1000,2018
5,Machine Learning Engineer,135000.0,10-100,2018
11,Machine Learning Engineer,100000.0,1000-4999,2018
5,Machine Learning Engineer,12524.0,10-100,2018
14,Machine Learning Engineer,120000.0,100-1000,2018
2,Machine Learning Engineer,35268.0,1000-4999,2018
5,Machine Learning Engineer,190000.0,10000+,2018
14,Machine Learning Engineer,127523.0,10000+,2018
2,Machine Learning Engineer,960.0,100-1000,2018
5,Machine Learning Engineer,150000.0,1000-4999,2018
14,Machine Learning Engineer,33300.0,100-1000,2018
11,Machine Learning Engineer,70860.0,5000-9999,2018
2,Machine Learning Engineer,8400.0,10-100,2018
5,Machine Learning Engineer,2000000.0,10000+,2018
5,Machine Learning Engineer,12396.0,1000-4999,2018
30,Machine Learning Engineer,90000.0,100-1000,2018
2,Machine Learning Engineer,95000.0,10-100,2018
5,Machine Learning Engineer,33000.0,Fewer than 10 employees,2018
5,Machine Learning Engineer,125014.0,5000-9999,2018
5,Machine Learning Engineer,87000.0,10-100,2018
8,Machine Learning Engineer,18752.0,10-100,2018
17,Machine Learning Engineer,162000.0,1000-4999,2018
2,Machine Learning Engineer,46383.0,1000-4999,2018
2,Machine Learning Engineer,14112.0,10000+,2018
2,Machine Learning Engineer,2244.0,10-100,2018
17,Machine Learning Engineer,469968.0,Fewer than 10 employees,2018
2,Machine Learning Engineer,76397.0,100-1000,2018
5,Machine Learning Engineer,61194.0,10-100,2018
2,Machine Learning Engineer,24312.0,100-1000,2018
5,Machine Learning Engineer,66000.0,10-100,2018
5,Machine Learning Engineer,79571.0,10000+,2018
2,Machine Learning Engineer,53851.0,Fewer than 10 employees,2018
5,Machine Learning Engineer,48950.0,100-1000,2018
14,Machine Learning Engineer,32888.0,Fewer than 10 employees,2018
5,Machine Learning Engineer,185000.0,5000-9999,2018
2,Machine Learning Engineer,29376.0,Fewer than 10 employees,2018
2,Machine Learning Engineer,43416.0,10-100,2018
2,Machine Learning Engineer,22428.0,10-100,2018
29,Machine Learning Engineer,110.0,5000-9999,2018
5,Machine Learning Engineer,120000.0,100-1000,2018
8,Machine Learning Engineer,108395.0,Fewer than 10 employees,2018
